City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
346,Bilma,NE,18.6853,12.9164,95.09,9,2,8.9,clear sky
347,El Viejo,NI,12.6633,-87.1672,87.24,64,57,6.82,broken clouds
348,Ilulissat,GL,69.2167,-51.1,44.62,65,15,5.75,few clouds
349,Ambanja,MG,-13.6833,48.45,70.84,88,21,3.4,few clouds
350,Ulaanbaatar,MN,47.9077,106.8832,37.53,81,0,4.47,clear sky
351,Pokhara,NP,28.2333,83.9833,70.45,97,100,3.49,overcast clouds
352,Te Anau,NZ,-45.4167,167.7167,32.63,91,79,1.16,broken clouds
353,Trapani,IT,37.8333,12.6667,74.91,83,0,5.75,clear sky
354,Naifaru,MV,5.4444,73.3657,82.54,79,92,14.97,overcast clouds
355,Leeton,AU,-34.5667,146.4,39.11,94,7,7.99,clear sky
356,Alofi,NU,-19.0595,-169.9187,78.69,83,64,12.66,broken clouds
357,Manica,FR,49.0,-1.1667,58.41,94,100,4.23,overcast clouds
358,Eganville,CA,45.5334,-77.0994,66.02,78,98,10.74,overcast clouds
359,Soyo,AO,-6.1349,12.3689,73.67,88,49,8.81,scattered clouds
360,Belaya Gora,RU,68.5333,146.4167,66.87,40,13,6.55,few clouds
361,Buala,SB,-8.145,159.5921,79.25,84,100,6.98,light rain
362,Bagua Grande,PE,-5.7561,-78.4411,82.24,59,88,5.57,overcast clouds
363,Yashan,CN,22.1975,109.9419,77.4,93,68,2.73,broken clouds
364,Cordoba,AR,-31.4135,-64.1811,46.76,74,40,4.61,scattered clouds
365,Olafsvik,IS,64.8945,-23.7142,44.65,65,98,6.2,overcast clouds
366,Yertsevo,RU,60.7966,40.086,59.99,79,90,5.39,overcast clouds
367,Zhangye,CN,38.9342,100.4517,65.91,37,100,0.31,overcast clouds
368,La Palma,US,33.8464,-118.0467,100.9,64,75,5.99,broken clouds
369,Abu Samrah,SY,35.3029,37.1841,69.22,54,0,9.55,clear sky
370,Vylkove,UA,45.4021,29.586,66.0,91,67,24.29,broken clouds
371,Urusha,RU,54.05,122.9,55.22,96,100,13.11,light rain
372,Beringovskiy,RU,63.05,179.3167,45.39,77,75,4.09,broken clouds
373,Yambio,SS,4.5721,28.3955,66.67,99,100,2.24,moderate rain
374,Nanpara,IN,27.8667,81.5,78.55,84,99,13.6,overcast clouds
375,Havre,FR,49.5833,0.3333,63.48,94,90,11.5,overcast clouds
376,Altay,CN,47.8667,88.1167,63.39,42,8,5.86,clear sky
377,Tarancon,ES,40.0085,-3.0073,68.45,63,100,6.67,overcast clouds
378,Husavik,IS,66.0449,-17.3389,42.71,77,98,6.93,overcast clouds
379,Labuan,MY,5.2767,115.2417,77.11,100,20,1.14,few clouds
380,Erzin,TR,36.9559,36.2,72.32,80,32,1.5,scattered clouds
381,Kimbe,PG,-5.5502,150.1429,75.52,87,100,3.65,overcast clouds
382,Caravelas,BR,-17.7125,-39.2481,70.61,84,66,8.12,broken clouds
383,Shelburne,CA,44.0787,-80.2041,75.69,63,97,16.11,overcast clouds
384,Omboue,GA,-1.5746,9.2618,75.74,87,68,7.47,broken clouds
385,Swan River,CA,52.1058,-101.2676,60.69,67,79,4.61,broken clouds
386,Grindavik,IS,63.8424,-22.4338,45.07,87,75,5.75,broken clouds
387,Vanavara,RU,60.34,102.2797,55.72,70,31,2.86,scattered clouds
388,Whitehorse,CA,60.7161,-135.0538,72.1,32,75,4.0,broken clouds
389,Mahajanga,MG,-15.7167,46.3167,68.02,88,0,5.75,clear sky
390,Itoman,JP,26.1247,127.6694,82.78,92,75,9.22,broken clouds
391,Catarman,PH,12.4989,124.6377,76.37,93,100,4.65,overcast clouds
392,Verkhnyaya Inta,RU,65.9811,60.3094,47.14,91,98,15.7,overcast clouds
393,Kijang,KR,35.2442,129.2139,69.53,92,3,4.68,clear sky
394,Termiz,UZ,37.2242,67.2783,71.69,30,0,2.3,clear sky
395,Rock Sound,BS,24.9,-76.2,81.16,78,100,11.52,overcast clouds
396,Calama,CL,-22.4667,-68.9333,61.29,27,0,26.46,clear sky
397,Den Helder,NL,52.9599,4.7593,70.99,95,26,8.01,scattered clouds
398,Paamiut,GL,61.994,-49.6678,40.93,80,100,15.39,overcast clouds
399,Kulhudhuffushi,MV,6.6221,73.07,82.38,78,100,16.42,overcast clouds
400,Fukue,JP,32.6881,128.8419,71.35,90,100,9.55,overcast clouds
401,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,45.19,93,75,4.47,broken clouds
402,Yerbogachen,RU,61.2767,108.0108,59.38,77,100,4.7,overcast clouds
403,Geraldton,AU,-28.7667,114.6,43.21,87,24,10.36,few clouds
404,Nouadhibou,MR,20.931,-17.0347,69.78,78,0,19.57,sand
405,Krasnoselkup,RU,65.7,82.4667,42.69,88,100,21.07,moderate rain
406,Beyneu,KZ,45.3167,55.2,80.8,22,5,15.08,clear sky
407,Vaitape,PF,-16.5167,-151.75,80.47,76,10,19.95,clear sky
408,Oranjemund,NA,-28.55,16.4333,69.89,31,0,10.02,clear sky
409,Tazovskiy,RU,67.4667,78.7,37.54,78,100,8.34,overcast clouds
410,Trelew,AR,-43.249,-65.3051,42.6,62,6,15.61,clear sky
411,Brae,GB,60.3964,-1.353,48.45,71,50,5.08,scattered clouds
412,Pallasovka,RU,50.05,46.8833,60.91,67,0,11.59,clear sky
413,Saint-Joseph,RE,-21.3667,55.6167,68.36,79,80,9.66,light rain
414,Tahoua,NE,14.8888,5.2692,93.96,26,48,4.59,scattered clouds
415,Ardakan,IR,32.31,54.0175,88.18,8,0,4.56,clear sky
416,Murmashi,RU,68.8154,32.8115,48.61,100,75,4.47,broken clouds
417,Mount Isa,AU,-20.7333,139.5,53.37,43,100,8.05,overcast clouds
418,Cooma,AU,-36.2333,149.1333,42.57,100,90,17.27,overcast clouds
419,Asfi,MA,32.2994,-9.2372,65.7,68,100,16.58,overcast clouds
420,Kahului,US,20.8947,-156.47,86.02,57,20,18.41,few clouds
421,Itaberai,BR,-16.0203,-49.8103,73.24,33,100,3.69,overcast clouds
422,Yushu,CN,44.8,126.5333,57.45,87,97,6.51,overcast clouds
423,Port Hardy,CA,50.6996,-127.4199,57.38,72,75,11.5,broken clouds
424,Little Current,CA,45.9793,-81.9248,80.69,78,56,11.99,broken clouds
425,Alice Springs,AU,-23.7,133.8833,38.75,75,85,4.61,overcast clouds
426,Coihaique,CL,-45.5752,-72.0662,36.21,86,0,0.0,clear sky
427,Pacific Grove,US,36.6177,-121.9166,104.02,75,1,4.0,haze
428,Cobija,BO,-11.0267,-68.7692,75.38,78,75,6.91,broken clouds
429,Galle,LK,6.0367,80.217,79.61,85,96,10.36,overcast clouds
430,Filadelfia,US,39.9523,-75.1638,85.14,36,75,7.0,broken clouds
431,Opuwo,NA,-18.0607,13.84,61.75,32,0,6.08,clear sky
432,Mareeba,AU,-17.0,145.4333,63.32,84,8,1.95,clear sky
433,Biltine,TD,14.5333,20.9167,86.43,41,100,17.65,overcast clouds
434,Buritizeiro,BR,-17.3511,-44.9622,73.31,33,82,3.98,broken clouds
435,Atbasar,KZ,51.8,68.3333,49.62,61,10,11.72,clear sky
436,Itarema,BR,-2.9248,-39.9167,79.52,78,3,13.18,clear sky
437,Bongandanga,CD,1.5,21.05,70.57,95,100,5.06,light rain
438,Antigonish,CA,45.6169,-61.9986,76.14,55,100,4.0,overcast clouds
439,Carnarvon,AU,-24.8667,113.6333,46.47,47,0,9.22,clear sky
440,Quatre Cocos,MU,-20.2078,57.7625,69.91,66,74,12.17,broken clouds
441,Davenda,RU,53.5556,119.317,53.92,98,100,6.26,moderate rain
442,Zakamensk,RU,50.3741,103.2863,46.94,68,92,1.54,overcast clouds
443,Churapcha,RU,62.0025,132.4325,61.92,52,100,6.85,overcast clouds
444,Jinji,CN,23.2281,110.8261,77.95,93,84,1.92,broken clouds
445,Auki,SB,-8.7676,160.7034,78.6,86,88,3.53,overcast clouds
446,Nizhneangarsk,RU,55.7833,109.55,50.32,74,99,5.46,overcast clouds
447,Kruisfontein,ZA,-34.0033,24.7314,50.88,89,9,5.17,clear sky
448,Poum,NC,-20.2333,164.0167,75.74,79,27,2.33,scattered clouds
449,Babu,CN,24.4167,111.5167,78.13,93,95,2.13,overcast clouds
450,Kaberamaido,UG,1.7389,33.1594,65.12,93,54,4.81,light rain
451,Dno,RU,57.8277,29.9637,63.73,80,0,5.12,clear sky
452,Guerrero Negro,MX,27.9769,-114.0611,76.1,55,4,18.68,clear sky
453,Palana,RU,59.1167,159.9667,46.22,70,55,12.82,broken clouds
454,Sibu,MY,2.3,111.8167,77.31,94,40,2.3,scattered clouds
455,Tambopata,PE,-12.7333,-69.1833,80.26,59,17,2.35,few clouds
456,Khor,RU,47.8861,134.9464,59.16,97,100,7.11,moderate rain
457,Gorom-Gorom,BF,14.4439,-0.2361,86.4,49,99,18.37,overcast clouds
458,Vigrestad,NO,58.5667,5.7,54.97,74,95,19.86,light rain
459,Bossangoa,CF,6.4926,17.4552,76.53,72,99,3.98,overcast clouds
460,Lobito,AO,-12.3481,13.5456,72.39,82,7,2.91,clear sky
461,Taltal,CL,-25.4,-70.4833,61.36,72,15,4.12,few clouds
462,Lam Luk Ka,TH,13.9323,100.7494,84.0,74,20,3.44,few clouds
463,Ovalle,CL,-30.5983,-71.2003,64.0,54,3,4.21,clear sky
464,The Valley,AI,18.217,-63.0578,84.81,70,40,18.41,scattered clouds
465,Atar,MR,20.5169,-13.0499,91.63,14,0,11.14,clear sky
466,Yeppoon,AU,-23.1333,150.7333,53.38,59,15,7.56,few clouds
467,Yumen,CN,40.2833,97.2,66.72,31,92,5.08,overcast clouds
468,Hastings,GB,50.8552,0.5729,59.9,99,100,11.9,overcast clouds
469,Barra Do Garcas,BR,-15.89,-52.2567,78.46,30,100,1.36,overcast clouds
470,Santa Clara,CU,22.4,-79.9667,91.06,55,20,17.27,few clouds
471,Bumba,CD,2.1833,22.4667,71.51,95,100,2.91,overcast clouds
472,Mutsu,JP,41.2894,141.2169,66.0,86,100,9.62,overcast clouds
473,Ilhabela,BR,-23.7781,-45.3581,66.0,87,92,1.48,overcast clouds
474,Tawang,IN,27.5833,91.8667,55.36,95,87,1.92,overcast clouds
475,Shizunai,JP,42.3339,142.3669,53.94,86,100,8.55,overcast clouds
476,Bansang,GM,13.4333,-14.65,91.74,33,8,6.35,clear sky
477,Murgab,TM,37.4966,61.9714,73.27,46,0,0.0,clear sky
478,La Asuncion,VE,11.0333,-63.8628,85.73,70,74,19.57,broken clouds
479,Vestmanna,FO,62.1564,-7.1664,45.52,93,90,10.36,overcast clouds
480,Hasaki,JP,35.7333,140.8333,68.4,80,100,15.86,overcast clouds
481,Humaita,BR,-7.5061,-63.0208,74.98,95,89,2.46,moderate rain
482,Doha,QA,25.2867,51.5333,94.98,23,0,12.66,dust
483,Nemuro,JP,43.3236,145.575,48.83,88,17,3.29,few clouds
484,Benito Juarez,MX,19.385,-99.165,62.01,79,90,3.0,light rain
485,San Lawrenz,MT,36.0553,14.204,71.85,83,27,4.88,scattered clouds
486,Chegdomyn,RU,51.1167,133.0167,56.03,87,100,3.27,overcast clouds
487,Kamenka,RU,51.3223,42.7678,58.48,86,1,8.61,clear sky
488,Porto Belo,BR,-27.1578,-48.5531,62.96,82,100,6.33,overcast clouds
489,Khani,GE,41.9563,42.9566,58.57,94,15,3.09,few clouds
490,Smithers,CA,54.7804,-127.1743,62.92,48,40,9.22,scattered clouds
491,Bom Jesus,BR,-9.0744,-44.3586,90.5,27,59,6.35,broken clouds
492,Tunceli,TR,39.1083,39.5471,73.69,35,15,4.72,few clouds
493,Sergeyevka,KZ,53.88,67.4158,47.28,58,6,10.98,clear sky
494,Mayskiy,RU,47.6931,40.1025,69.44,68,0,13.67,clear sky
495,Ostrovnoy,RU,68.0531,39.5131,49.6,97,100,10.31,overcast clouds
496,Behbahan,IR,30.5959,50.2417,87.12,14,3,1.9,clear sky
497,Moose Jaw,CA,50.4001,-105.5344,66.56,53,75,16.11,broken clouds
498,Roma,US,43.2128,-75.4557,77.38,65,75,4.61,light rain
499,Samoded,RU,63.6083,40.5111,63.01,57,100,7.16,overcast clouds
500,Shelbyville,US,35.4834,-86.4603,91.02,45,1,9.22,clear sky
501,Rockland,US,41.1668,-74.0496,84.78,40,100,1.01,overcast clouds
502,Mao,ES,39.8885,4.2658,73.96,88,40,8.05,scattered clouds
503,Palmerston,AU,-12.486,130.9833,73.38,67,0,10.36,clear sky
504,Bandarbeyla,SO,9.4942,50.8122,77.68,78,56,34.9,broken clouds
505,Tezu,IN,27.9167,96.1667,75.79,100,100,1.05,overcast clouds
506,Nishihara,JP,26.1842,127.7558,82.06,95,90,10.36,overcast clouds
507,Sribne,UA,50.6638,32.9187,62.19,93,2,9.75,clear sky
508,Kavaratti,IN,10.5669,72.642,82.8,77,98,22.55,light rain
509,Chenzhou,CN,25.8,113.0333,78.22,88,100,3.69,overcast clouds
510,Timmins,CA,48.4669,-81.3331,80.42,26,75,10.36,broken clouds
511,Cururupu,BR,-1.8283,-44.8683,75.36,96,12,4.65,light rain
512,Bowen,AU,-20.0167,148.2333,46.62,55,2,10.71,clear sky
513,Diu,IN,20.7141,70.9822,83.17,78,100,14.07,overcast clouds
514,Paranhos,BR,-23.8928,-55.4311,52.03,98,100,1.9,overcast clouds
515,San Patricio,US,28.017,-97.5169,93.29,42,19,9.26,few clouds
516,La Ronge,CA,55.1001,-105.2842,64.62,51,20,6.91,few clouds
517,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,51.42,63,97,3.67,overcast clouds
518,Otjiwarongo,NA,-20.4637,16.6477,56.82,33,6,11.9,clear sky
519,La Union,PE,-5.4,-80.75,82.09,48,5,16.35,clear sky
520,Maragogi,BR,-9.0122,-35.2225,76.73,79,93,12.71,light rain
521,Iskateley,RU,67.6803,53.1512,40.59,70,100,2.89,overcast clouds
522,Socorro,US,31.6546,-106.3033,99.5,12,1,9.22,clear sky
523,Parrita,CR,9.5201,-84.3225,89.06,83,100,2.48,overcast clouds
524,Nohar,IN,29.1833,74.7667,89.55,52,30,11.23,scattered clouds
525,Mugla,TR,37.2303,28.3557,59.67,62,0,4.41,clear sky
526,Tual,ID,-5.6667,132.75,80.82,79,100,21.61,overcast clouds
527,Ratangarh,IN,28.0833,74.6,89.15,47,81,6.58,broken clouds
528,Tilichiki,RU,60.4667,166.1,46.81,72,66,4.43,broken clouds
529,Siteki,SZ,-26.45,31.95,54.01,96,1,3.56,clear sky
530,Ngerengere,TZ,-6.75,38.1167,67.12,89,72,3.71,broken clouds
531,Katherine,AU,-14.4667,132.2667,61.12,44,100,6.91,overcast clouds
532,Baykit,RU,61.67,96.37,59.16,95,99,2.59,overcast clouds
533,Nova Olinda Do Norte,BR,-3.8881,-59.0942,82.08,76,71,2.91,broken clouds
534,Iqaluit,CA,63.7506,-68.5145,33.53,93,90,5.99,light snow
535,Belturbet,IE,54.1,-7.45,52.63,76,99,3.53,overcast clouds
536,Shimanovsk,RU,52.0,127.7,55.76,96,93,10.49,overcast clouds
537,Paragominas,BR,-2.9667,-47.4833,74.55,92,95,3.91,overcast clouds
538,Mancora,PE,-4.1078,-81.0475,75.78,65,63,16.58,broken clouds
539,Zabol,AF,32.25,67.25,67.44,10,0,4.59,clear sky
540,Celestun,MX,20.8667,-90.4,82.38,79,100,6.22,overcast clouds
541,Beloha,MG,-25.1667,45.05,62.76,92,0,4.76,clear sky
542,Amga,RU,60.8953,131.9608,61.2,54,86,4.21,overcast clouds
543,Kupang,ID,-10.1667,123.5833,75.78,83,20,4.61,few clouds
544,North Bend,US,43.4065,-124.2243,75.24,70,1,25.32,clear sky
545,Rawson,AR,-43.3002,-65.1023,43.3,63,6,17.16,clear sky
546,Gazanjyk,TM,39.2446,55.5154,86.31,11,4,5.37,clear sky
547,Soto La Marina,MX,23.7667,-98.2167,84.78,42,32,11.92,scattered clouds
548,Sinnai,IT,39.3042,9.2036,73.54,66,0,10.36,clear sky
549,Parana,AR,-31.732,-60.5238,53.56,55,93,6.91,overcast clouds
550,Antalaha,MG,-14.9003,50.2788,69.55,87,21,6.38,few clouds
551,Bulungu,CD,-4.55,18.6,73.02,41,100,1.7,overcast clouds
552,Batagay,RU,67.6333,134.6333,71.53,43,96,3.33,overcast clouds
553,Zhaoqing,CN,23.0512,112.4597,84.81,95,83,1.41,broken clouds
554,Denpasar,ID,-8.65,115.2167,80.26,89,20,4.61,few clouds
555,Port-Gentil,GA,-0.7193,8.7815,78.76,89,40,10.36,scattered clouds
556,Ola,RU,59.5833,151.2833,56.48,60,17,1.92,few clouds
557,Awjilah,LY,29.1081,21.2869,76.87,40,0,14.0,clear sky
558,Jutai,BR,-5.1833,-68.9,81.09,84,52,2.55,broken clouds
559,Ribeira Brava,PT,32.65,-17.0667,66.83,51,69,6.4,broken clouds
560,Hofn,IS,64.2539,-15.2082,44.65,73,99,2.13,overcast clouds
561,Anadyr,RU,64.75,177.4833,48.7,66,0,4.47,clear sky
562,Wawa,NG,9.9022,4.4192,83.66,64,100,2.24,overcast clouds
563,Kentau,KZ,43.5206,68.5094,77.41,23,28,5.73,scattered clouds
564,Shimoda,JP,34.6667,138.95,69.17,84,100,6.42,overcast clouds
565,Xining,CN,36.6167,101.7667,55.8,62,100,1.3,overcast clouds
566,Muncar,ID,-8.4333,114.3333,76.62,90,95,3.2,overcast clouds
567,Guane,CU,22.2025,-84.0875,88.56,62,97,10.42,overcast clouds
568,Noumea,NC,-22.2763,166.4572,73.99,99,3,4.99,clear sky
569,Coquimbo,CL,-29.9533,-71.3436,56.93,82,90,4.61,overcast clouds
570,Bonthe,SL,7.5264,-12.505,79.25,83,87,7.58,light rain
571,Itacare,BR,-14.2775,-38.9967,76.89,79,8,7.43,clear sky
572,Aksay,RU,47.26,39.87,71.22,88,0,7.0,clear sky
573,Yerofey Pavlovich,RU,53.9667,121.9667,55.31,96,100,13.22,light rain
574,Hauterive,FR,46.0901,3.4459,74.16,75,95,3.49,overcast clouds
575,Novyy Urgal,RU,51.0736,132.5642,57.7,93,100,3.38,overcast clouds
576,Tolga,DZ,34.7222,5.3785,95.81,17,30,15.41,scattered clouds
577,Garhi Yasin,PK,27.9069,68.511,87.82,34,3,6.8,clear sky
578,Davidson,US,36.1501,-86.7833,92.32,45,75,11.99,broken clouds
579,Anton Lizardo,MX,19.05,-95.9833,84.42,81,100,4.79,overcast clouds
580,Maumere,ID,-8.6199,122.2111,77.07,79,100,4.85,overcast clouds
581,Dukat,RU,62.55,155.55,54.57,66,100,3.96,light rain
582,Rio Gallegos,AR,-51.6226,-69.2181,30.25,93,0,4.61,clear sky
583,Icod De Los Vinos,ES,28.3724,-16.7119,70.47,78,68,9.93,broken clouds
584,Oktyabrskiy,RU,54.4815,53.471,51.04,78,90,2.46,overcast clouds
585,Solwezi,ZM,-12.1688,26.3894,54.46,52,97,2.86,overcast clouds
586,Nizhnevartovsk,RU,60.9344,76.5531,42.82,87,90,15.66,light rain
587,Portsmouth,GB,50.799,-1.0913,57.51,96,100,3.0,light rain
588,Jalu,LY,29.0331,21.5482,77.99,35,0,15.5,clear sky
589,Saint-Jean-Port-Joli,CA,47.2171,-70.2658,73.2,65,100,19.98,overcast clouds
590,Tarko-Sale,RU,64.9225,77.785,42.21,78,100,19.8,light rain
591,Biak,ID,-0.9131,122.8766,74.52,86,97,5.17,overcast clouds
592,Aneho,TG,6.2333,1.6,82.6,77,100,12.88,overcast clouds
593,Alberdi,AR,-32.8899,-60.6906,52.92,56,40,1.01,scattered clouds
594,Wenzhou,CN,27.9994,120.6668,79.03,96,100,0.54,overcast clouds
595,Kudahuvadhoo,MV,2.6708,72.8944,83.39,73,84,11.41,broken clouds
596,Morgan City,US,29.6994,-91.2068,79.99,89,90,10.36,overcast clouds
597,Teguldet,RU,57.3064,88.1667,59.61,98,94,5.03,overcast clouds
598,Edd,ER,13.9297,41.6925,86.94,80,100,4.76,overcast clouds
599,Twin Falls,US,42.3505,-114.6445,86.34,16,1,3.44,clear sky
600,Siavonga,ZM,-16.5382,28.7088,66.63,61,6,2.75,clear sky
601,Taksimo,RU,56.3444,114.8794,51.21,82,99,4.16,overcast clouds
602,Tirlyanskiy,RU,54.2109,58.5806,43.36,77,22,3.98,few clouds
603,Pathein,MM,16.7833,94.7333,76.53,92,100,4.27,light rain
604,Hokitika,NZ,-42.7167,170.9667,44.82,68,100,8.95,overcast clouds
605,Constitucion,CL,-35.3333,-72.4167,55.22,79,0,4.14,clear sky
606,Azacualpa,HN,15.3433,-88.5514,95.63,50,83,4.32,broken clouds
607,Chebsara,RU,59.2002,38.8356,69.13,78,70,7.56,broken clouds
608,Sambava,MG,-14.2667,50.1667,70.43,81,7,7.4,clear sky
609,Mahuva,IN,21.0914,71.7622,83.17,76,20,13.62,few clouds
610,Lanzhou,CN,36.0564,103.7922,65.48,45,99,1.61,overcast clouds
611,Davila,PH,18.4726,120.5763,80.58,80,40,16.44,scattered clouds
612,Bjornevatn,NO,69.6672,29.9847,52.14,87,90,8.05,overcast clouds
613,Olinda,BR,-8.0089,-34.8553,71.33,88,90,6.91,light rain
614,Alot,IN,23.7667,75.55,81.01,67,97,11.52,overcast clouds
615,Minab,IR,27.1467,57.0801,87.3,66,0,3.4,clear sky
616,Namwala,ZM,-15.7504,26.4384,58.15,55,36,4.47,scattered clouds
617,Eureka,US,40.8021,-124.1637,87.67,70,6,8.01,clear sky
618,Maniitsoq,GL,65.4167,-52.9,40.66,75,100,7.34,overcast clouds
619,Ashland,US,40.8167,-82.2665,79.36,70,78,17.54,broken clouds
620,Rivera,UY,-30.9053,-55.5508,49.86,72,94,8.9,overcast clouds
621,Kulob,TJ,37.9145,69.783,74.16,31,0,15.66,clear sky
622,Kieta,PG,-6.2167,155.6333,80.02,75,56,2.91,broken clouds
623,Dakar,SN,14.6937,-17.4441,77.88,83,75,4.61,broken clouds
624,Iquique,CL,-20.2208,-70.1431,64.44,77,59,6.4,broken clouds
625,Manado,ID,1.487,124.8455,75.97,94,40,1.14,moderate rain
626,Ballina,AU,-28.8667,153.5667,55.36,65,0,12.66,clear sky
627,Amapa,BR,1.0,-52.0,75.63,97,100,2.82,heavy intensity rain
628,Liboran,PH,8.3547,124.6489,74.71,83,98,4.41,overcast clouds
629,Nara,JP,34.6851,135.8049,69.49,94,100,3.09,overcast clouds
630,Kontagora,NG,10.3999,5.4695,75.52,82,96,5.39,moderate rain
631,Morehead,US,37.2711,-87.1764,91.15,50,1,3.0,clear sky
632,Puro,PH,12.4841,123.3827,80.6,85,43,7.94,scattered clouds
633,Mandalgovi,MN,45.7625,106.2708,53.65,51,11,5.44,few clouds
634,Surt,LY,31.2089,16.5887,72.59,71,0,11.34,clear sky
635,Quelimane,MZ,-17.8786,36.8883,69.75,94,20,5.75,few clouds
636,Sabha,LY,27.0377,14.4283,89.51,18,0,11.25,clear sky
637,Chiang Klang,TH,19.2938,100.8617,72.45,96,17,1.54,few clouds
638,Whyalla,AU,-33.0333,137.5833,46.29,93,75,3.44,broken clouds
639,Ulladulla,AU,-35.35,150.4667,57.67,71,79,23.17,broken clouds
640,Guayaramerin,BO,-10.8368,-65.3614,81.12,61,91,3.2,overcast clouds
641,Kidal,ML,18.4411,1.4078,97.14,18,57,9.26,broken clouds
642,Aconibe,GQ,1.2968,10.9369,68.45,97,100,2.26,light rain
643,Klyuchi,RU,52.2667,79.1667,69.69,57,84,10.58,broken clouds
644,Samarai,PG,-10.6167,150.6667,79.2,75,100,12.15,overcast clouds
645,Benalla,AU,-36.55,145.9833,41.99,94,2,7.38,clear sky
646,Makakilo City,US,21.3469,-158.0858,82.72,53,75,11.5,light rain
647,Svetlyy,RU,54.675,20.1347,66.25,82,8,8.19,clear sky
648,Pirovskoye,RU,57.6267,92.2658,57.7,96,87,3.67,overcast clouds
649,Frankfort,ZA,-27.2667,28.4833,48.74,81,0,8.68,clear sky
650,Lexington,US,37.9887,-84.4777,88.92,50,1,1.01,clear sky
651,Batticaloa,LK,7.7102,81.6924,80.73,73,100,2.77,overcast clouds
652,Ekhabi,RU,53.5102,142.9671,49.28,67,88,5.32,overcast clouds
653,Kaliganj,BD,23.4095,89.1402,75.51,96,100,7.2,overcast clouds
654,Roald,NO,62.5833,6.1333,54.16,87,20,6.91,few clouds
655,Buriti Bravo,BR,-5.8372,-43.8336,82.33,45,17,1.95,few clouds
656,Singkang,MY,2.1006,102.7994,76.89,86,100,1.74,overcast clouds
657,Ayagoz,KZ,47.9714,80.4392,63.86,49,82,6.35,broken clouds
658,Moose Factory,CA,51.2585,-80.6094,66.2,82,90,9.22,moderate rain
659,Emba,KZ,48.8264,58.1442,65.59,36,0,13.29,clear sky
660,Kuytun,RU,54.3419,101.5036,53.58,78,98,3.38,overcast clouds
661,Liverpool,GB,53.4106,-2.9779,59.29,75,100,1.01,overcast clouds
662,Solnechnyy,RU,50.7214,136.6319,53.11,83,100,6.04,overcast clouds
663,Sioux Lookout,CA,50.1001,-91.917,61.18,72,90,10.36,overcast clouds
664,Guamuchil,MX,25.4667,-108.1,98.74,36,0,13.4,clear sky
665,Tanete,ID,-3.9443,119.7848,73.38,94,96,3.13,overcast clouds
666,Jibuti,DJ,11.5,42.5,92.62,37,100,2.75,overcast clouds
667,Nizwa,OM,22.9333,57.5333,90.7,37,83,4.09,broken clouds
668,Hervey Bay,AU,-25.2986,152.8535,56.03,66,5,1.01,clear sky
669,Henties Bay,NA,-22.116,14.2845,60.48,77,0,3.85,clear sky
670,Canberra,AU,-35.2835,149.1281,48.51,77,90,1.99,overcast clouds
671,Anloga,GH,5.7947,0.8973,82.62,77,99,15.52,overcast clouds
672,Aberdeen,GB,57.1437,-2.0981,52.29,90,75,8.05,broken clouds
673,Ucluelet,CA,48.9329,-125.5528,75.09,77,99,5.01,overcast clouds
674,Emerald,AU,-23.5333,148.1667,44.74,81,7,2.3,clear sky
675,Alyangula,AU,-13.8483,136.4192,71.47,60,100,5.75,overcast clouds
676,Sayyan,YE,15.1718,44.3244,66.45,33,92,1.12,overcast clouds
677,Balabac,PH,7.9868,117.0645,81.03,81,25,8.84,scattered clouds
678,Novyye Burasy,RU,52.1324,46.0714,55.74,81,2,5.28,clear sky
679,El Paujil,CO,1.5701,-75.3286,78.1,84,49,3.42,scattered clouds
680,Medicine Hat,CA,50.0501,-110.6683,75.85,33,20,5.01,few clouds
681,Sosua,DO,19.7667,-70.5167,91.38,66,40,16.11,scattered clouds
682,Odienne,CI,9.51,-7.5692,77.29,71,100,2.55,light rain
683,Santa,PH,17.486,120.4348,77.68,88,37,4.56,scattered clouds
684,Rondonopolis,BR,-16.4708,-54.6356,81.55,30,8,3.18,clear sky
685,Magugu,TZ,-4.0167,35.7667,67.89,67,100,2.59,overcast clouds
686,Ried,DE,48.477,11.2606,70.66,69,88,5.59,overcast clouds
687,Avera,US,33.194,-82.5271,92.91,29,100,5.41,overcast clouds
688,Spisska Bela,SK,49.1872,20.4595,64.92,74,2,1.52,clear sky
689,Butembo,CD,0.15,29.2833,56.46,89,91,3.22,overcast clouds
690,Takoradi,GH,4.8845,-1.7554,79.32,76,91,10.6,overcast clouds
691,Krizevci,HR,46.0219,16.5425,74.8,72,92,3.31,overcast clouds
692,Jacksonville,US,30.3322,-81.6556,88.02,68,75,12.66,broken clouds
693,Omsukchan,RU,62.5333,155.8,56.79,63,100,5.99,overcast clouds
694,Ikongo,MG,-21.8833,47.4333,60.17,95,1,2.13,clear sky
695,Umred,IN,20.85,79.3333,77.29,77,100,12.55,overcast clouds
696,Washougal,US,45.5826,-122.3534,85.5,48,1,4.61,clear sky
697,Okhotsk,RU,59.3833,143.3,60.17,54,3,4.97,clear sky
698,Yenagoa,NG,4.9247,6.2642,74.95,96,100,4.85,overcast clouds
